case_id,order_true,damping_true,morphology_real,morphology_imag,frequency_1,frequency_2,frequency_3,frequency_ratio,gain_real,gain_imag,raw_order_abs_error,raw_damping_abs_error,raw_morphology_abs_error,gained_order_abs_error,gained_damping_abs_error,gained_morphology_abs_error,common_gain_order_difference,common_gain_damping_difference,positive_consistent,positive_order_spread,positive_damping_spread,geometric_cross_ratio_abs_error,tamper_consistency_outcome,tamper_detected,tampered_cross_ratio_deviation
974,0.81000000000000005,0.10000000000000001,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,1.5543122344752192e-14,2.9143354396410359e-15,6.6826204324771794e-14,1.5543122344752192e-14,2.2759572004815709e-15,1.6898746926621697e-13,0,6.3837823915946501e-16,true,0,5.5511151231257827e-17,2.2425144127278875e-15,INCONSISTENT,true,0.0051507498762569095
975,0.81000000000000005,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,1.5543122344752192e-14,6.9388939039072284e-17,2.1495434511026535e-14,1.5543122344752192e-14,1.9428902930940239e-16,1.7105737608090471e-13,0,1.2490009027033011e-16,true,0,4.163336342344337e-16,1.3588244711765918e-15,INCONSISTENT,true,0.027435783066498919
976,0.81000000000000005,0.10000000000000001,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,1.5543122344752192e-14,1.3739009929736312e-15,2.7505817446522794e-14,1.5543122344752192e-14,1.5681900222830336e-15,5.4583299522557979e-15,0,1.9428902930940239e-16,true,0,6.8001160258290838e-16,6.3105825232985834e-16,INCONSISTENT,true,0.012423287634540233
977,0.81000000000000005,0.10000000000000001,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,1.5543122344752192e-14,3.70536934468646e-15,6.6272410501086794e-14,1.5543122344752192e-14,2.7061686225238191e-15,5.0513073534851972e-14,0,9.9920072216264089e-16,true,0,2.7755575615628914e-17,1.8917132084923629e-15,INCONSISTENT,true,0.006030333894924661
978,0.81000000000000005,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,1.5543122344752192e-14,4.5796699765787707e-16,2.0801206852337318e-14,1.5543122344752192e-14,2.6367796834847468e-16,5.2952866660909742e-14,0,1.9428902930940239e-16,true,0,1.2212453270876722e-15,6.1634577794260542e-16,INCONSISTENT,true,0.036618601672373463
979,0.81000000000000005,0.10000000000000001,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,1.5543122344752192e-14,1.9706458687096529e-15,2.68486384298515e-14,1.5543122344752192e-14,1.9428902930940239e-15,2.1581821815562611e-13,0,2.7755575615628914e-17,true,0,1.2906342661267445e-15,2.3893239761147303e-16,INCONSISTENT,true,0.016581390086367331
980,0.81000000000000005,0.10000000000000001,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,1.5543122344752192e-14,3.7608804959177178e-15,6.6272410501086794e-14,1.5543122344752192e-14,3.2612801348363973e-15,1.3318627992321205e-14,0,4.9960036108132044e-16,true,0,1.0963452368173421e-15,4.7671523339049159e-16,INCONSISTENT,true,0.0080487002800112648
981,0.81000000000000005,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,1.5543122344752192e-14,1.2351231148954867e-15,1.9557895013796402e-14,1.5543122344752192e-14,1.2490009027033011e-15,1.4766383598692852e-14,0,1.3877787807814457e-17,true,0,2.3037127760971998e-15,2.6674689758992739e-15,INCONSISTENT,true,0.056170185192413888
982,0.81000000000000005,0.10000000000000001,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,1.5543122344752192e-14,2.886579864025407e-15,2.5793577639185336e-14,1.5543122344752192e-14,2.8727020762175925e-15,6.4392935428259079e-14,0,1.3877787807814457e-17,true,0,2.1649348980190553e-15,9.6509958674182945e-16,INCONSISTENT,true,0.025434607258682435
983,0.81000000000000005,0.10000000000000001,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,1.5543122344752192e-14,4.4131365228849972e-15,6.5726703342070682e-14,1.5543122344752192e-14,4.5657921887709563e-15,5.2638941406250753e-13,0,1.5265566588595902e-16,true,0,2.0261570199409107e-15,2.7331683947605918e-15,INCONSISTENT,true,0.012346101834563134
984,0.81000000000000005,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,1.5543122344752192e-14,4.4408920985006262e-16,8.806525293470786e-15,1.5543122344752192e-14,2.1094237467877974e-15,1.3683702862097964e-15,0,2.55351295663786e-15,true,0,1.9984014443252818e-15,6.6953054629632333e-15,INCONSISTENT,true,0.088310128743188443
985,0.81000000000000005,1,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,1.5543122344752192e-14,1.5432100042289676e-14,8.2186504372402366e-15,1.5543122344752192e-14,1.1990408665951691e-14,7.5568600600391436e-15,0,3.4416913763379853e-15,true,0,3.3306690738754696e-16,2.699427267106068e-15,INCONSISTENT,true,0.066640220398380134
986,0.81000000000000005,1,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,1.5543122344752192e-14,2.6534330288541241e-14,4.3823302862296372e-14,1.5543122344752192e-14,2.5979218776228663e-14,1.0995132274107486e-13,0,5.5511151231257827e-16,true,0,3.6637359812630166e-15,2.6932580895793082e-15,INCONSISTENT,true,0.042110243337557328
987,0.81000000000000005,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,1.5543122344752192e-14,5.5511151231257827e-16,8.1319573640348202e-15,1.5543122344752192e-14,1.1102230246251565e-15,6.2572469088555123e-14,0,5.5511151231257827e-16,true,0,4.7739590058881731e-15,8.9263748108314596e-16,INCONSISTENT,true,0.10339068590379275
988,0.81000000000000005,1,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,1.5543122344752192e-14,1.609823385706477e-14,7.8000575199911534e-15,1.5543122344752192e-14,1.6986412276764895e-14,1.5011122659325204e-15,0,8.8817841970012523e-16,true,0,5.9952043329758453e-15,1.1090571108938917e-15,INCONSISTENT,true,0.078020247437353293
989,0.81000000000000005,1,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,1.5543122344752192e-14,2.9864999362416711e-14,4.282468555890543e-14,1.5543122344752192e-14,2.9309887850104133e-14,3.2425355437371538e-14,0,5.5511151231257827e-16,true,0,5.5511151231257827e-15,1.3366715353735351e-15,INCONSISTENT,true,0.049301331616295803
990,0.81000000000000005,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,1.5543122344752192e-14,5.6621374255882984e-15,4.9513955426800389e-15,1.5543122344752192e-14,5.6621374255882984e-15,1.2250746394334408e-14,0,0,true,2.8421709430404007e-14,1.9872992140790302e-14,2.8493031637961539e-16,INCONSISTENT,true,0.13799578217133651
991,0.81000000000000005,1,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,1.5543122344752192e-14,2.1760371282653068e-14,5.6871167663466769e-15,1.5543122344752192e-14,2.0872192862952943e-14,4.5574891809492254e-14,0,8.8817841970012523e-16,true,0,1.1879386363489175e-14,1.3331243694316037e-15,INCONSISTENT,true,0.10413380060499222
992,0.81000000000000005,1,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,1.5543122344752192e-14,3.5305092183079978e-14,4.1985223549755304e-14,1.5543122344752192e-14,3.5416114485542494e-14,8.3312973296909756e-15,0,1.1102230246251565e-16,true,0,1.2101430968414206e-14,4.7671523339049159e-16,INCONSISTENT,true,0.065802598744823859
993,0.81000000000000005,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,1.5543122344752192e-14,1.2212453270876722e-14,2.4349091853294379e-15,1.5543122344752192e-14,1.1990408665951691e-14,1.866033584759964e-15,0,2.2204460492503131e-16,true,2.8421709430404007e-14,4.1300296516055823e-14,1.8155514133309989e-15,INCONSISTENT,true,0.21167516743774725
994,0.81000000000000005,1,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,1.5543122344752192e-14,2.9198865547641617e-14,7.1062946664058918e-15,1.5543122344752192e-14,2.9198865547641617e-14,1.7478168827049271e-14,0,0,true,0,2.2759572004815709e-14,9.2315722601070743e-16,INCONSISTENT,true,0.15973343048719341
995,0.81000000000000005,1,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,1.5543122344752192e-14,4.2854608750531042e-14,4.1759146720181229e-14,1.5543122344752192e-14,4.2632564145606011e-14,3.3842278537889169e-13,0,2.2204460492503131e-16,true,0,2.2759572004815709e-14,9.3886965921968253e-16,INCONSISTENT,true,0.10093624520969358
996,0.81000000000000005,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,1.2878587085651816e-14,1.4921397450962104e-13,1.2604821168591383e-14,1.2878587085651816e-14,1.5987211554602254e-13,2.6631706219183639e-15,0,1.0658141036401503e-14,true,0,1.0835776720341528e-13,1.9993091776269515e-14,INCONSISTENT,true,0.10335806072566751
997,0.81000000000000005,10,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,1.2878587085651816e-14,1.2434497875801753e-13,1.2474579732659881e-14,1.2878587085651816e-14,1.723066134218243e-13,1.3611556143588142e-14,0,4.7961634663806763e-14,true,0,3.907985046680551e-14,1.0147762749924945e-14,INCONSISTENT,true,0.10142374739073585
998,0.81000000000000005,10,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,1.2878587085651816e-14,2.1849189124623081e-13,4.365478250540524e-14,1.2878587085651816e-14,2.2915003228263231e-13,1.1559293236454163e-13,0,1.0658141036401503e-14,true,0,4.4408920985006262e-14,1.1620255810789393e-14,INCONSISTENT,true,0.097283345948751501
999,0.81000000000000005,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,1.2878587085651816e-14,5.3290705182007514e-15,3.3306690738754696e-16,1.2878587085651816e-14,7.638334409421077e-14,5.3954554538906529e-14,0,8.1712414612411521e-14,true,0,5.6843418860808015e-14,1.7227503712294849e-14,INCONSISTENT,true,0.12100832536647774
1000,0.81000000000000005,10,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,1.2878587085651816e-14,1.723066134218243e-13,1.8333140741038547e-14,1.2878587085651816e-14,1.6164847238542279e-13,3.4021815010030383e-15,0,1.0658141036401503e-14,true,0,1.4210854715202004e-14,8.6668563276473569e-15,INCONSISTENT,true,0.11874369292512812
1001,0.81000000000000005,10,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,1.2878587085651816e-14,2.6112445539183682e-13,5.3403458573394505e-14,1.2878587085651816e-14,2.8066438062523957e-13,4.3232033258856586e-14,0,1.9539925233402755e-14,true,0,3.1974423109204508e-14,3.801421291958994e-15,INCONSISTENT,true,0.11389624279574041
1002,0.81000000000000005,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,1.2878587085651816e-14,3.5527136788005009e-14,2.1326687873800038e-15,1.2878587085651816e-14,5.5067062021407764e-14,9.1443565084388119e-15,0,1.9539925233402755e-14,true,0,9.9475983006414026e-14,3.7982522474927951e-15,INCONSISTENT,true,0.16151008538359532
1003,0.81000000000000005,10,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,1.2878587085651816e-14,1.971756091734278e-13,2.117384800054209e-14,1.2878587085651816e-14,2.0250467969162855e-13,1.7410336091849972e-13,0,5.3290705182007514e-15,true,0,8.1712414612411521e-14,7.7442506440797112e-15,INCONSISTENT,true,0.15848747534535376
1004,0.81000000000000005,10,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,1.2878587085651816e-14,3.0198066269804258e-13,6.2574438925739229e-14,1.2878587085651816e-14,3.0198066269804258e-13,1.255905293345903e-14,0,0,true,0,9.4146912488213275e-14,1.5036382842441236e-15,INCONSISTENT,true,0.15201757270088978
1005,0.81000000000000005,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,1.2878587085651816e-14,1.1546319456101628e-13,8.4988279565066443e-15,1.2878587085651816e-14,1.0480505352461478e-13,5.6789834016953157e-15,0,1.0658141036401503e-14,true,0,1.723066134218243e-13,7.1356832347229239e-15,INCONSISTENT,true,0.24774434282353672
1006,0.81000000000000005,10,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,1.2878587085651816e-14,2.4691360067663481e-13,2.7281005960578002e-14,1.2878587085651816e-14,2.3980817331903381e-13,6.5630616009093114e-14,0,7.1054273576010019e-15,true,0,1.7763568394002505e-13,4.8275419880712027e-15,INCONSISTENT,true,0.24310788599945224
1007,0.81000000000000005,10,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,1.2878587085651816e-14,3.5527136788005009e-13,7.4905094542256908e-14,1.2878587085651816e-14,3.5882408155885059e-13,6.0714255264747772e-13,0,3.5527136788005009e-15,true,0,1.865174681370263e-13,1.217310686930964e-15,INCONSISTENT,true,0.23318354118235801
1008,0.81000000000000005,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,1.2656542480726785e-13,1.2093437362636905e-11,9.6506419798195659e-14,1.2878587085651816e-14,1.1183942660863977e-11,1.7963760411530642e-14,1.1368683772161603e-13,9.0949470177292824e-13,true,5.6843418860808015e-14,5.6417093219351955e-12,1.7017475745008214e-13,INCONSISTENT,true,0.10454608046231186
1009,0.81000000000000005,100,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,1.0080825063596421e-13,1.3699263945454732e-11,1.6688237358175643e-13,1.0080825063596421e-13,9.4217966761789285e-12,8.5541603356222047e-14,0,4.2774672692758031e-12,true,1.1368683772161603e-13,1.5802470443304628e-11,3.3995605741864444e-13,INCONSISTENT,true,0.10437535638074896
1010,0.81000000000000005,100,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,1.2878587085651816e-14,3.694822225952521e-12,9.1221155762925104e-14,4.3964831775156199e-14,8.9670493252924643e-12,5.4977383256619761e-13,5.6843418860808015e-14,1.2661871551244985e-11,true,0,6.6791017161449417e-13,1.7273580829393905e-14,INCONSISTENT,true,0.10404105033323333
1011,0.81000000000000005,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,6.9722005946459831e-14,2.1174173525650986e-12,1.6498769578236324e-14,6.9722005946459831e-14,3.737454790098127e-12,2.3674620278090882e-13,0,1.6200374375330284e-12,true,5.6843418860808015e-14,1.9895196601282805e-12,2.7283586961304373e-13,INCONSISTENT,true,0.12239922103368847
1012,0.81000000000000005,100,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,4.3964831775156199e-14,5.5564441936439835e-12,6.7628190060997902e-14,4.3964831775156199e-14,4.7180037654470652e-12,1.1436981227182046e-14,0,8.3844042819691822e-13,true,5.6843418860808015e-14,7.9438677857979201e-12,1.1761844739649928e-13,INCONSISTENT,true,0.12219934271681804
1013,0.81000000000000005,100,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,1.2878587085651816e-14,3.3537617127876729e-12,8.2692463632921447e-14,1.2878587085651816e-14,2.1316282072803006e-12,3.9131542579447806e-14,0,1.2221335055073723e-12,true,0,5.1159076974727213e-13,2.5830560222358034e-14,INCONSISTENT,true,0.12180794784464333
1014,0.81000000000000005,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,1.2878587085651816e-14,6.8212102632969618e-13,5.2744357860044847e-15,1.2878587085651816e-14,2.8421709430404007e-14,2.2204460492503131e-16,0,6.5369931689929217e-13,true,0,1.2079226507921703e-12,5.4883766024149953e-14,INCONSISTENT,true,0.16336651697448817
1015,0.81000000000000005,100,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,1.2878587085651816e-14,1.0942358130705543e-12,1.3302306634655067e-14,1.2878587085651816e-14,1.7479351299698465e-12,1.7274099861031832e-13,0,6.5369931689929217e-13,true,0,1.9468870959826745e-12,5.2651922386300291e-14,INCONSISTENT,true,0.16309973893321941
1016,0.81000000000000005,100,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,1.2878587085651816e-14,3.0411229090532288e-12,7.4921219123200913e-14,1.2878587085651816e-14,1.8332002582610585e-12,9.0358813537265601e-15,0,1.2079226507921703e-12,true,0,9.8054897534893826e-13,1.8433386214536668e-14,INCONSISTENT,true,0.16257734331262957
1017,0.81000000000000005,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,1.2878587085651816e-14,1.1510792319313623e-12,9.1024747707145231e-15,1.2878587085651816e-14,6.2527760746888816e-13,3.6557370077854216e-15,0,5.2580162446247414e-13,true,0,1.8616219676914625e-12,1.1272107262962113e-14,INCONSISTENT,true,0.25059196948034884
1018,0.81000000000000005,100,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,1.2878587085651816e-14,2.5011104298755527e-12,3.0724306447204586e-14,1.2878587085651816e-14,1.8616219676914625e-12,5.7275457871252126e-14,0,6.3948846218409017e-13,true,0,1.7479351299698465e-12,6.2533777020477467e-15,INCONSISTENT,true,0.25018275199797591
1019,0.81000000000000005,100,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,1.2878587085651816e-14,3.822719918389339e-12,9.41995286409923e-14,1.2878587085651816e-14,3.3537617127876729e-12,6.6256919511238385e-13,0,4.6895820560166612e-13,true,0,1.6342482922482304e-12,1.4623971526164531e-14,INCONSISTENT,true,0.24938143634388688
1020,0.85749999999999993,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,1.7319479184152442e-14,5.8980598183211441e-17,2.6204321020395825e-14,1.7319479184152442e-14,2.4633073358870661e-16,5.3042931076218111e-15,0,1.8735013540549517e-16,true,0,5.2041704279304213e-17,3.1311178165947911e-15,INCONSISTENT,true,0.0027031936130055495
1021,0.85749999999999993,0.01,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,1.7319479184152442e-14,3.5214886562329184e-16,3.3066199367147813e-14,1.7319479184152442e-14,1.214306433183765e-16,2.5077527366798336e-14,0,4.7357950894166834e-16,true,0,6.9388939039072284e-18,2.0345948590881239e-17,INCONSISTENT,true,0.0011028109147708358
1022,0.85749999999999993,0.01,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,1.7319479184152442e-14,1.1362438767648086e-15,7.8095331957101944e-14,1.7319479184152442e-14,2.7131075164277263e-15,1.9107193067959623e-13,0,1.5768636396629176e-15,true,0,1.0408340855860843e-16,1.7816291885584966e-15,INCONSISTENT,true,0.00050330976958741947
1023,0.85749999999999993,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,1.7319479184152442e-14,7.2858385991025898e-17,2.6259591014793585e-14,1.7319479184152442e-14,1.5959455978986625e-16,2.1035067242362897e-13,0,8.6736173798840355e-17,true,0,1.2490009027033011e-16,4.2759678377860022e-16,INCONSISTENT,true,0.0031983630749838326
1024,0.85749999999999993,0.01,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,1.7319479184152442e-14,1.7694179454963432e-16,3.3281701346161639e-14,1.7319479184152442e-14,2.0816681711721685e-16,6.6454174906321208e-15,0,3.1225022567582528e-17,true,0,1.3010426069826053e-16,4.7960842580178659e-16,INCONSISTENT,true,0.0013048231882182789
1025,0.85749999999999993,0.01,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,1.7319479184152442e-14,5.2562121322097255e-16,7.8674010178650254e-14,1.7319479184152442e-14,1.9428902930940239e-16,5.8882025969330601e-14,0,3.3133218391157016e-16,true,0,1.9255430583342559e-16,9.077724847343366e-16,INCONSISTENT,true,0.00059550576569231454
1026,0.85749999999999993,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,1.7319479184152442e-14,2.4286128663675299e-17,2.6093784103094089e-14,1.7319479184152442e-14,9.540979117872439e-17,6.4901248888092813e-14,0,7.1123662515049091e-17,true,0,1.214306433183765e-16,4.640372650799008e-16,INCONSISTENT,true,0.0043591686575531014
1027,0.85749999999999993,0.01,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,1.7319479184152442e-14,2.6541269182445149e-16,3.3173939569937845e-14,1.7319479184152442e-14,1.8041124150158794e-16,2.6634099954962674e-13,0,8.5001450322863548e-17,true,0,1.3877787807814457e-16,1.3323127460842967e-15,INCONSISTENT,true,0.0017783923251916702
1028,0.85749999999999993,0.01,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,1.7319479184152442e-14,5.863365348801608e-16,7.8263085158895613e-14,1.7319479184152442e-14,2.4806545706468341e-16,1.5730832123172049e-14,0,3.3827107781547738e-16,true,0,1.1969591984239969e-16,1.364588222472187e-15,INCONSISTENT,true,0.00081163708069951536
1029,0.85749999999999993,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,1.7319479184152442e-14,1.1102230246251565e-16,2.5883439680818861e-14,1.7319479184152442e-14,1.7694179454963432e-16,1.9367346642451002e-14,0,6.591949208711867e-17,true,0,2.931682674400804e-16,1.1265527610915713e-15,INCONSISTENT,true,0.0069056715901878608
1030,0.85749999999999993,0.01,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,1.7319479184152442e-14,3.5388358909926865e-16,3.3066199367147813e-14,1.7319479184152442e-14,2.7929047963226594e-16,8.2802097452311669e-14,0,7.4593109467002705e-17,true,0,2.2551405187698492e-16,2.6687847225018155e-15,INCONSISTENT,true,0.0028172787797525003
1031,0.85749999999999993,0.01,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,1.7319479184152442e-14,7.9797279894933126e-16,7.8178938226562471e-14,1.7319479184152442e-14,5.9674487573602164e-16,6.2628608786270397e-13,0,2.0122792321330962e-16,true,0,3.4694469519536142e-18,1.0225551660250603e-15,INCONSISTENT,true,0.0012857724878379791
1032,0.85749999999999993,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,1.7319479184152442e-14,4.0245584642661925e-16,2.5011331388797805e-14,1.7319479184152442e-14,5.2735593669694936e-16,5.0350222633278073e-15,0,1.2490009027033011e-16,true,0,3.4694469519536142e-16,9.8048848178990938e-16,INCONSISTENT,true,0.025020550176704858
1033,0.85749999999999993,0.10000000000000001,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,1.7319479184152442e-14,1.5265566588595902e-15,3.0828686461739059e-14,1.7319479184152442e-14,2.2204460492503131e-15,2.2493732216725853e-14,0,6.9388939039072284e-16,true,0,1.6653345369377348e-16,8.9797027503011716e-16,INCONSISTENT,true,0.010748946860005573
1034,0.85749999999999993,0.10000000000000001,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,1.7319479184152442e-14,3.9412917374193057e-15,7.4641343390398568e-14,1.7319479184152442e-14,2.9698465908722937e-15,1.8870395136741697e-13,0,9.7144514654701197e-16,true,0,8.0491169285323849e-16,9.5874307681383805e-16,INCONSISTENT,true,0.0049802304579191553
1035,0.85749999999999993,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,1.7319479184152442e-14,5.5511151231257827e-17,2.4267199914681739e-14,1.7319479184152442e-14,3.4694469519536142e-16,1.9004735342946511e-13,0,2.9143354396410359e-16,true,0,6.3837823915946501e-16,9.517761665957001e-16,INCONSISTENT,true,0.02960380026645313
1036,0.85749999999999993,0.10000000000000001,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,1.7319479184152442e-14,1.7763568394002505e-15,3.0500687793442911e-14,1.7319479184152442e-14,2.0261570199409107e-15,6.0520521876762144e-15,0,2.4980018054066022e-16,true,0,7.9103390504542404e-16,6.7516898843778766e-16,INCONSISTENT,true,0.012717932806074018
1037,0.85749999999999993,0.10000000000000001,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,1.7319479184152442e-14,3.5943470422239443e-15,7.4727494516006714e-14,1.7319479184152442e-14,4.3159920082302961e-15,5.576635996375892e-14,0,7.2164496600635175e-16,true,0,3.3306690738754696e-16,4.8208423032183125e-16,INCONSISTENT,true,0.005892506228518603
1038,0.85749999999999993,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,1.7319479184152442e-14,7.0776717819853729e-16,2.3136632294927388e-14,1.7319479184152442e-14,6.8001160258290838e-16,5.8225667431129119e-14,0,2.7755575615628914e-17,true,0,1.3183898417423734e-15,1.7966371501208504e-15,INCONSISTENT,true,0.040348126601176836
1039,0.85749999999999993,0.10000000000000001,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,1.7319479184152442e-14,2.4980018054066022e-15,2.9681184980677724e-14,1.7319479184152442e-14,2.4147350785597155e-15,2.3809146278096977e-13,0,8.3266726846886741e-17,true,0,1.3877787807814457e-15,4.5067265420037055e-16,INCONSISTENT,true,0.017333746287507099
1040,0.85749999999999993,0.10000000000000001,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,1.7319479184152442e-14,3.6914915568786455e-15,7.4641343390398568e-14,1.7319479184152442e-14,3.70536934468646e-15,1.4939314493122144e-14,0,1.3877787807814457e-17,true,0,2.0400348077487251e-15,1.2543272008067713e-15,INCONSISTENT,true,0.0080311171257271274
1041,0.85749999999999993,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,1.7319479184152442e-14,1.4988010832439613e-15,2.1807052537658208e-14,1.7319479184152442e-14,1.4988010832439613e-15,1.6338771701307537e-14,0,0,true,0,2.5257573810222311e-15,9.1772716626403476e-16,INCONSISTENT,true,0.063918360007532496
