order,damping,morphology_abs,frequencies,relative_error,draws,certifiable,primary_pass_0p02,exploratory_pass_0p05,chain_coverage,disk_true_feasible,max_u_w,max_u_r,max_u_alpha,p95_u_alpha,median_chain_width,median_disk_width_subset
0.9,1.5,1.25299641,0.7-1.4-2.6,0.0001,128,128,128,128,1.0,1.0,0.9989845339935571,0.8452535949755831,0.6091681718278882,0.4417262348108848,0.0026302605133197154,0.0026742604838591033
0.9,1.5,1.25299641,0.7-1.4-2.6,0.001,128,128,128,128,1.0,1.0,0.9997983349005091,0.7251327442979973,0.45912648659621935,0.4095473321665444,0.026207232608726594,0.02664816001196424
0.9,1.5,1.25299641,0.7-1.4-2.6,0.005,128,128,0,0,1.0,1.0,0.993160994912552,0.824330461575387,0.5394737229082757,0.3549579947913234,0.13341692640069608,0.13252898044615563
0.9,1.5,1.25299641,0.7-1.4-2.6,0.01,128,128,0,0,1.0,1.0,0.9960490888199763,0.7352643107629795,0.48152186869809366,0.4037576387950818,0.24253825803859863,0.26784424757199454
0.9,1.5,1.25299641,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.9996792539432381,0.7914996539949941,0.6132741122010421,0.4795349169660272,0.003863011090198043,0.003911471660170196
0.9,1.5,1.25299641,0.7-1.9-2.6,0.001,128,128,0,128,1.0,1.0,0.9974903987780216,0.8636745162608007,0.6547857710863176,0.47921577880869604,0.03895160846868756,0.03835974836153311
0.9,1.5,1.25299641,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.99748885161223,0.904001035921201,0.6930354807743165,0.5125873731320187,0.1890805011009432,0.16518323078028557
0.9,1.5,1.25299641,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.9969516009398568,0.7648939394670374,0.6131978707086171,0.3854878794833683,0.30940319252995324,0.32888427542130366
0.9,1.5,1.25299641,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.9971210106501633,0.8822440197546709,0.5494517107165879,0.46973835400223846,0.012121605277661762,0.0121555465874707
0.9,1.5,1.25299641,1.0-1.4-1.9,0.001,128,128,0,0,1.0,1.0,0.9976073978236549,0.8627064123696416,0.7401526558219423,0.48106176584727023,0.1220938203550308,0.12374404665022876
0.9,1.5,1.25299641,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.9963840068555607,0.7896696884036967,0.6329097129127597,0.44988537824417496,0.434080066831302,0.4011381318708652
0.9,1.5,1.25299641,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.9979085096620615,0.7759137634740252,0.5127060262013421,0.4204135128360044,0.6,0.6
0.97,0.3,1.0198039,0.7-1.0-1.4,0.0001,128,128,128,128,1.0,1.0,0.9986958902800969,0.8693179653022216,0.579655718029583,0.5091891757943687,0.005573755504610867,0.005649543939952206
0.97,0.3,1.0198039,0.7-1.0-1.4,0.001,128,128,0,128,1.0,1.0,0.9975696260815397,0.7899139225607199,0.6069648312845768,0.5051327891573585,0.05363571406119272,0.0525581056263148
0.97,0.3,1.0198039,0.7-1.0-1.4,0.005,128,128,0,0,1.0,1.0,0.9950837386092508,0.8437667613526539,0.6104134779272034,0.4477801143001261,0.17327806703151505,0.2002395555381083
0.97,0.3,1.0198039,0.7-1.0-1.4,0.01,128,128,0,0,1.0,1.0,0.9980898524313606,0.793746491115384,0.6400380137602798,0.38591528567474015,0.31469492831938645,0.31767014199123295
0.97,0.3,1.0198039,0.7-1.4-2.6,0.0001,128,128,128,128,1.0,1.0,0.9977927807271575,0.9025709918346898,0.5548543603599301,0.4107260030530622,0.0013365852336165163,0.0013646639270156191
0.97,0.3,1.0198039,0.7-1.4-2.6,0.001,128,128,128,128,1.0,1.0,0.9996763207284324,0.8415095689287929,0.5765513099651444,0.4042408095253483,0.01343164636355143,0.012981533040746118
0.97,0.3,1.0198039,0.7-1.4-2.6,0.005,128,128,0,23,1.0,1.0,0.9981119745907594,0.8001777209947668,0.5214656084327537,0.4258365570916103,0.062275437712492,0.056438754885489384
0.97,0.3,1.0198039,0.7-1.4-2.6,0.01,128,128,0,0,1.0,1.0,0.9976993090052113,0.8738606742701684,0.5786336532631176,0.39065159297764507,0.09906510848406924,0.08704988598307123
0.97,0.3,1.0198039,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.999556154994754,0.8968486856174336,0.6511766605173132,0.5202543560266609,0.002467606049776916,0.0021992622470925483
0.97,0.3,1.0198039,0.7-1.9-2.6,0.001,128,128,128,128,1.0,1.0,0.9984353634017086,0.8635591160435452,0.5809937426975187,0.49312522000611264,0.0245779754946851,0.024971783834957184
0.97,0.3,1.0198039,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.9994665229826539,0.945630527542808,0.6618833508066079,0.46828211815581505,0.0917516384376541,0.1250605826153376
0.97,0.3,1.0198039,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.998729337222966,0.8286582447424857,0.6261108378457937,0.43466244000553117,0.15640925621664792,0.16108651635355514
0.97,0.3,1.0198039,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.9995402774042699,0.806885305925849,0.6088153621686442,0.43503733156460234,0.006447257939316886,0.006143616924520312
0.97,0.3,1.0198039,1.0-1.4-1.9,0.001,128,128,0,128,1.0,1.0,0.9981446976078951,0.8583992382220871,0.6219531933901742,0.5047338303180727,0.060343164618279876,0.05689720204032833
0.97,0.3,1.0198039,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.9879354559711805,0.8870187451275592,0.5647025120103939,0.3970948535623573,0.19861303106063133,0.16266762166134613
0.97,0.3,1.0198039,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.9986823091676366,0.7915275928568315,0.59122645101196,0.36692848598385186,0.372844847473425,0.19791225964602893
0.97,0.3,1.25299641,0.7-1.0-1.4,0.0001,128,128,128,128,1.0,1.0,0.9993149366980503,0.8133759296889603,0.6057070499626923,0.4516550875125036,0.005560765164773385,0.005404973731124585
0.97,0.3,1.25299641,0.7-1.0-1.4,0.001,128,128,0,128,1.0,1.0,0.9994161814679509,0.9185196693893585,0.6766594571416379,0.4787928438559276,0.052814929898840846,0.047234075406849374
0.97,0.3,1.25299641,0.7-1.0-1.4,0.005,128,128,0,0,1.0,1.0,0.9969949424890212,0.8149461008571575,0.5540947985057378,0.4152779448705851,0.17746533071604054,0.13886163844087346
0.97,0.3,1.25299641,0.7-1.0-1.4,0.01,128,128,0,0,1.0,1.0,0.999800471556488,0.8117421260289968,0.5042798563048186,0.4164157590741667,0.33665561696689106,0.30307040613825037
0.97,0.3,1.25299641,0.7-1.4-2.6,0.0001,128,128,128,128,1.0,1.0,0.9973204189491162,0.8217596427700343,0.5614212119236089,0.4487954309362483,0.0013388056585653119,0.0013552751893214365
0.97,0.3,1.25299641,0.7-1.4-2.6,0.001,128,128,128,128,1.0,1.0,0.998917089694997,0.8728987739055737,0.6051785589608549,0.434209315089618,0.013531614968132877,0.013051993480239055
0.97,0.3,1.25299641,0.7-1.4-2.6,0.005,128,128,0,18,1.0,1.0,0.9959083475980047,0.8896733393558917,0.5778899208031023,0.4219181949071586,0.06119346892737648,0.05471317098187456
0.97,0.3,1.25299641,0.7-1.4-2.6,0.01,128,128,0,0,1.0,1.0,0.9943282182621495,0.8593568070536827,0.5684370913418554,0.3379081921104642,0.09868193039762907,0.09171492283202048
0.97,0.3,1.25299641,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.998304343398295,0.9559087660013478,0.6335964560727786,0.48435155754359427,0.0024660410698743584,0.002458998233693832
0.97,0.3,1.25299641,0.7-1.9-2.6,0.001,128,128,128,128,1.0,1.0,0.9959049299881124,0.9164083962975351,0.6301245969812633,0.47698113144692733,0.024262829892177373,0.024881649906766223
0.97,0.3,1.25299641,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.9974521395053815,0.8788842475385569,0.5116936022357684,0.37914335503319324,0.08953909038737051,0.09589894587257103
0.97,0.3,1.25299641,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.9941971657295263,0.8895427462535278,0.5931500802511073,0.4610369701890045,0.15245367155948764,0.13581472848188886
0.97,0.3,1.25299641,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.9994727083034406,0.8454610791582734,0.6275347841355216,0.500476698783187,0.006418613740060974,0.006220496054590796
0.97,0.3,1.25299641,1.0-1.4-1.9,0.001,128,128,0,128,1.0,1.0,0.9967164746192594,0.9305599364594155,0.6113152152950379,0.49790315469267826,0.05889117754841189,0.056215108349268794
0.97,0.3,1.25299641,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.9993575096155901,0.8579353719873511,0.5205786772260137,0.4439634443327717,0.19728206503696144,0.20550243886001185
0.97,0.3,1.25299641,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.9950461283154273,0.8499087491597344,0.6856475626406602,0.43003282574914903,0.3756740827192516,0.31528051893375236
0.97,0.8,1.0198039,0.7-1.0-1.4,0.0001,128,128,128,128,1.0,1.0,0.9993653342450771,0.8263394066274449,0.5916464689261959,0.5092743767118497,0.00740218128662512,0.007007954117925819
0.97,0.8,1.0198039,0.7-1.0-1.4,0.001,128,128,0,128,1.0,1.0,0.9964812854804291,0.9153936809835947,0.6504039144904136,0.5046261129162868,0.06503391073401854,0.05932939274826077
0.97,0.8,1.0198039,0.7-1.0-1.4,0.005,128,128,0,0,1.0,1.0,0.9992638579490797,0.8518538559020247,0.5158395907977946,0.45345354545553435,0.2387418805557901,0.2346766307712576
0.97,0.8,1.0198039,0.7-1.0-1.4,0.01,128,128,0,0,1.0,1.0,0.995828408936504,0.7723125817463178,0.6090245833953117,0.41615663409519016,0.4316499466009188,0.3377109937961408
0.97,0.8,1.0198039,0.7-1.4-2.6,0.0001,128,128,128,128,1.0,1.0,0.9997984846896462,0.8743041181483527,0.5531844876243522,0.44773371911873405,0.0016078760778099888,0.001609741058270664
0.97,0.8,1.0198039,0.7-1.4-2.6,0.001,128,128,128,128,1.0,1.0,0.9972774162810112,0.9175603336156977,0.6308909196055555,0.39899840655682733,0.01607818431584751,0.015919411588329435
0.97,0.8,1.0198039,0.7-1.4-2.6,0.005,128,128,0,0,1.0,1.0,0.9946387911168744,0.7984281722055306,0.5104749614514752,0.42513661712999434,0.07085576603435595,0.06466233217553713
0.97,0.8,1.0198039,0.7-1.4-2.6,0.01,128,128,0,0,1.0,1.0,0.9926145804098594,0.8460972707956987,0.5331449946669256,0.3479627822397165,0.11555306991808734,0.09298231820131037
0.97,0.8,1.0198039,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.999874866166354,0.9173680440170126,0.5596342212858743,0.46224929363032685,0.0027188788751117965,0.002693377715218881
0.97,0.8,1.0198039,0.7-1.9-2.6,0.001,128,128,128,128,1.0,1.0,0.9988319150082295,0.8646825066280696,0.5886954729082737,0.44598244875015614,0.027007440837314656,0.024514194870824457
0.97,0.8,1.0198039,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.9983110150859051,0.8383222639643705,0.5176512637626077,0.3786498951536016,0.09853599734578877,0.08024264148006965
0.97,0.8,1.0198039,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.9958166056753966,0.8262198050214363,0.5272970270721667,0.3182958889853397,0.17761175219429776,0.21073228277480782
0.97,0.8,1.0198039,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.998825938420193,0.8480376072546005,0.6135142852003828,0.5016529277288615,0.007668597445945002,0.0077141841460176
0.97,0.8,1.0198039,1.0-1.4-1.9,0.001,128,128,0,128,1.0,1.0,0.9992551057850206,0.858847445559158,0.6296274479490421,0.5185716279595569,0.06682051471766481,0.06835287832704029
0.97,0.8,1.0198039,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.9990765989327683,0.7933356653265893,0.5314191589281472,0.409626208825068,0.2243799914278497,0.19132972676619198
0.97,0.8,1.0198039,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.9921433107548807,0.7439350645745193,0.4615029791977885,0.4016346483009216,0.46157548227829465,0.32607791705372563
0.97,0.8,1.25299641,0.7-1.0-1.4,0.0001,128,128,128,128,1.0,1.0,0.999665839133546,0.8452961671804056,0.5583157462021541,0.46756944034059594,0.007388040491969228,0.0075342206171390425
0.97,0.8,1.25299641,0.7-1.0-1.4,0.001,128,128,0,128,1.0,1.0,0.9990713863398915,0.8470636097572786,0.5921755685494429,0.44547930356771054,0.065901853028481,0.06293192350611637
0.97,0.8,1.25299641,0.7-1.0-1.4,0.005,128,128,0,0,1.0,1.0,0.9993552319066837,0.7891766130599251,0.6147734660690499,0.3770606470359992,0.2129613935218005,0.21256954176137804
0.97,0.8,1.25299641,0.7-1.0-1.4,0.01,128,128,0,0,1.0,1.0,0.9950022616238098,0.8692912858899222,0.6595899347684778,0.44137403943880066,0.4455455728652851,0.4792500303881553
0.97,0.8,1.25299641,0.7-1.4-2.6,0.0001,128,128,128,128,1.0,1.0,0.9998208231045116,0.8080421615012474,0.5461524824555491,0.47114981895796837,0.001602259944024964,0.0015965181170738418
0.97,0.8,1.25299641,0.7-1.4-2.6,0.001,128,128,128,128,1.0,1.0,0.9998355346349423,0.8626205775479739,0.5117419600028434,0.39925280875198604,0.01622222156024683,0.015680113222963976
0.97,0.8,1.25299641,0.7-1.4-2.6,0.005,128,128,0,0,1.0,1.0,0.9915962630973642,0.8780174661048337,0.509218693704118,0.3990515758570998,0.06869267175602534,0.06371633156912915
0.97,0.8,1.25299641,0.7-1.4-2.6,0.01,128,128,0,0,1.0,1.0,0.992937056781673,0.8863757567740886,0.5042186354087325,0.34041952525754055,0.11259013573012455,0.09936874227074272
0.97,0.8,1.25299641,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.9998755362420348,0.9251053551705927,0.6929928031759685,0.5104302336897347,0.002716599474388237,0.0027504635035666136
0.97,0.8,1.25299641,0.7-1.9-2.6,0.001,128,128,128,128,1.0,1.0,0.9959098985469546,0.8673838512090932,0.6263209590330993,0.45411499036120495,0.027294619758231387,0.027873490533207368
0.97,0.8,1.25299641,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.998329960849055,0.9208926339216875,0.605217033888601,0.42619039017455673,0.10207616148982201,0.0972571810637895
0.97,0.8,1.25299641,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.9961325896154516,0.8156992869381823,0.5224122255001195,0.39407681188256066,0.16040439597254602,0.22178049699123126
0.97,0.8,1.25299641,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.9993520834308979,0.8263969872805897,0.6238838737888746,0.44383738626121483,0.007738427878803078,0.007783393731300492
0.97,0.8,1.25299641,1.0-1.4-1.9,0.001,128,128,0,128,1.0,1.0,0.9985844597104713,0.7382939425923205,0.5728553494143283,0.47393218102570184,0.06850383846885949,0.06889082108647127
0.97,0.8,1.25299641,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.9943384446656705,0.7919474704374356,0.5712982940650863,0.4786197671525659,0.24465823136606568,0.20858593164217942
0.97,0.8,1.25299641,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.9983364193224615,0.7558676551718864,0.5056563559292315,0.40936702136968145,0.4510268293492117,0.49176789172201935
0.97,1.5,1.0198039,0.7-1.0-1.4,0.0001,128,128,128,128,1.0,1.0,0.9997127683124781,0.8325805941470511,0.6762659800967856,0.5263878633913837,0.011255743365836568,0.011332888688481535
0.97,1.5,1.0198039,0.7-1.0-1.4,0.001,128,128,0,0,1.0,1.0,0.9986874641278115,0.8573524737340997,0.5673669743598988,0.4193393338890805,0.08286201714245173,0.08568077138196417
0.97,1.5,1.0198039,0.7-1.0-1.4,0.005,128,128,0,0,1.0,1.0,0.9986642421338988,0.7718774164770555,0.5646973938178429,0.42766088976574823,0.33606334965388657,0.2869783455416175
0.97,1.5,1.0198039,0.7-1.0-1.4,0.01,128,128,0,0,1.0,1.0,0.9925765916263858,0.7509750114880703,0.5893997503493259,0.4850640924835085,0.6,0.6
0.97,1.5,1.0198039,0.7-1.4-2.6,0.0001,128,128,128,128,1.0,1.0,0.999407977409786,0.7875080358342748,0.5058911959479119,0.37300159966206037,0.002251842469035925,0.0021507059714367394
0.97,1.5,1.0198039,0.7-1.4-2.6,0.001,128,128,128,128,1.0,1.0,0.9983395028373121,0.802322360581982,0.47258726817617985,0.3875088507872075,0.02245219623482625,0.02173149024733001
0.97,1.5,1.0198039,0.7-1.4-2.6,0.005,128,128,0,0,1.0,1.0,0.9927846138537821,0.8843254491224675,0.5198273639803538,0.34518418311440835,0.08238498492612506,0.09068256678660297
0.97,1.5,1.0198039,0.7-1.4-2.6,0.01,128,128,0,0,1.0,1.0,0.9968376224062988,0.8303074670383689,0.5640762622909965,0.3673485397896154,0.1523198722838971,0.11726747144220473
0.97,1.5,1.0198039,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.9997131360352591,0.8083278044202982,0.5985378077432586,0.4794537009120674,0.0033729564932400424,0.0033849695149195114
0.97,1.5,1.0198039,0.7-1.9-2.6,0.001,128,128,0,128,1.0,1.0,0.998933887945528,0.8920615397919295,0.6773416057497037,0.48407226434819134,0.033530895414332795,0.03376967685874155
0.97,1.5,1.0198039,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.9995013931070821,0.872779369745492,0.5507020511696012,0.35620692055395653,0.10819383396501514,0.12938046708212236
0.97,1.5,1.0198039,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.998436838906944,0.8468032073841409,0.6089265225528054,0.4432675230849239,0.21411607292111534,0.25934684404059
0.97,1.5,1.0198039,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.9977090968889009,0.7615986549015034,0.5533776578346792,0.4879692823763052,0.010386840711817003,0.01026469132329344
0.97,1.5,1.0198039,1.0-1.4-1.9,0.001,128,128,0,0,1.0,1.0,0.9950099344104066,0.8803882521427026,0.7288784496554908,0.4627371714860278,0.08130502154026542,0.07533700841301239
0.97,1.5,1.0198039,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.9921719480989224,0.7639473924445472,0.494031796599424,0.3451301946802342,0.30320114804499104,0.2717903479851304
0.97,1.5,1.0198039,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.9850565111819396,0.7343311572621797,0.5115359185772862,0.4047880024575733,0.6,0.5254471237217271
0.97,1.5,1.25299641,0.7-1.0-1.4,0.0001,128,128,128,128,1.0,1.0,0.9987706672814616,0.8927514884107449,0.5843478610194985,0.4681390915049578,0.011231040232132672,0.011394349181185759
0.97,1.5,1.25299641,0.7-1.0-1.4,0.001,128,128,0,0,1.0,1.0,0.99624310144699,0.8357191016980612,0.662479305014665,0.42057586050176243,0.08686005340550779,0.09132111488960654
0.97,1.5,1.25299641,0.7-1.0-1.4,0.005,128,128,0,0,1.0,1.0,0.9979334103150705,0.816030547734387,0.6941455049540428,0.38104023868424747,0.33365619339879227,0.20341826081732967
0.97,1.5,1.25299641,0.7-1.0-1.4,0.01,128,128,0,0,1.0,1.0,0.9965397463546537,0.7466679840736232,0.6116651092170172,0.3548319666982253,0.6,0.4543449639776011
0.97,1.5,1.25299641,0.7-1.4-2.6,0.0001,128,128,128,128,1.0,1.0,0.99767704415437,0.8454513383135533,0.5818365276868146,0.3678748281813018,0.0022468696005489286,0.002265159395190508
0.97,1.5,1.25299641,0.7-1.4-2.6,0.001,128,128,128,128,1.0,1.0,0.9997623328315215,0.8308725281371729,0.5779582607244174,0.3767889081618789,0.02256388595596953,0.02190277125622897
0.97,1.5,1.25299641,0.7-1.4-2.6,0.005,128,128,0,0,1.0,1.0,0.9975711428003513,0.8011197578668958,0.3620606478535837,0.3462181933781333,0.08593942037659852,0.07358468360148102
0.97,1.5,1.25299641,0.7-1.4-2.6,0.01,128,128,0,0,1.0,1.0,0.9904541151361842,0.7720697598108986,0.4344389399434095,0.3061376625601557,0.14554656537586635,0.11978836201389437
0.97,1.5,1.25299641,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.9999680391249861,0.8704364966795447,0.6049402679887772,0.5026316975966169,0.0033306146166068307,0.0031299606594187845
0.97,1.5,1.25299641,0.7-1.9-2.6,0.001,128,128,0,128,1.0,1.0,0.9978963127465892,0.8845391290839495,0.584633148008561,0.471671463167678,0.03365846519864152,0.03263175334391749
0.97,1.5,1.25299641,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.999296097227249,0.8549555458439502,0.49525264278292097,0.41167611091150164,0.10901453520164073,0.12264746845400759
0.97,1.5,1.25299641,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.9970570561070713,0.8209080793820942,0.6048750467679855,0.4577253478672917,0.20652141452528666,0.1829245533058123
0.97,1.5,1.25299641,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.9986327308483508,0.7494119625429564,0.5642659728603497,0.4586326912987546,0.01048554302215049,0.010154294568313516
0.97,1.5,1.25299641,1.0-1.4-1.9,0.001,128,128,0,0,1.0,1.0,0.9983721466346573,0.8768000860612983,0.7337109542828358,0.4512803972732914,0.07752545767070829,0.07292502971883957
0.97,1.5,1.25299641,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.9957699620243124,0.7965401557522771,0.6377356174796611,0.40486112694700915,0.3096359425901939,0.26949730090830315
0.97,1.5,1.25299641,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.995928763845231,0.8177383519546482,0.6307902138693421,0.41246525011762647,0.6,0.6
