order,damping,harmonic,triple,nu1,nu2,nu3,common_factor_abs,common_factor_phase,order_error,damping_error,morphology_error,invariant_imag_abs,pass
0.7,0.8,2,0-1-2,1.4,2.0,2.8,3.2,0.63,1.0746958878371515e-13,2.694511280765255e-13,1.0942323886759966e-12,1.5426891205385095e-16,1
0.7,0.8,2,0-1-3,1.4,2.0,3.8,1.0,0.0,6.217248937900877e-15,1.6209256159527285e-14,1.9874232574730766e-14,3.5267038444532996e-16,1
0.7,0.8,2,0-1-3,1.4,2.0,3.8,3.2,0.63,6.217248937900877e-15,1.3100631690576847e-14,5.90843128472851e-14,1.0027479283500311e-15,1
0.7,0.8,2,0-1-4,1.4,2.0,5.2,1.0,0.0,6.217248937900877e-15,1.6209256159527285e-14,1.9874232574730766e-14,1.7633519222266498e-15,1
0.7,0.8,2,0-1-4,1.4,2.0,5.2,3.2,0.63,6.217248937900877e-15,1.3100631690576847e-14,5.90843128472851e-14,1.5426891205385094e-15,1
0.7,0.8,2,0-2-3,1.4,2.8,3.8,1.0,0.0,1.0746958878371515e-13,2.964295475749168e-13,3.622368508621599e-13,3.2031477170721604e-16,1
0.7,0.8,2,0-2-3,1.4,2.8,3.8,3.2,0.63,1.0746958878371515e-13,2.9765079290200447e-13,1.1603217612635694e-12,5.604622732784064e-16,1
0.7,0.8,2,0-2-4,1.4,2.8,5.2,1.0,0.0,1.0746958878371515e-13,2.964295475749168e-13,3.622368508621599e-13,1.6015738585360802e-16,1
0.7,0.8,2,0-2-4,1.4,2.8,5.2,3.2,0.63,1.0746958878371515e-13,2.9765079290200447e-13,1.1603217612635694e-12,8.406934099176096e-16,1
0.7,0.8,2,0-3-4,1.4,3.8,5.2,1.0,0.0,1.0746958878371515e-13,3.219646771412954e-13,3.816691153382686e-13,2.96592966935963e-16,1
0.7,0.8,2,0-3-4,1.4,3.8,5.2,3.2,0.63,1.0746958878371515e-13,3.218536548388329e-13,1.2202413737410865e-12,0.0,1
0.7,0.8,2,1-2-3,2.0,2.8,3.8,1.0,0.0,1.0746958878371515e-13,3.284039706841213e-13,3.8093335894655704e-13,8.801914767408294e-16,1
0.7,0.8,2,1-2-3,2.0,2.8,3.8,3.2,0.63,1.0746958878371515e-13,3.2729374765949615e-13,1.216717822354963e-12,1.0908982757372202e-15,1
0.7,0.8,2,1-2-4,2.0,2.8,5.2,1.0,0.0,6.217248937900877e-15,1.5765166949677223e-14,2.0249019271072488e-14,2.933971589136098e-16,1
0.7,0.8,2,1-2-4,2.0,2.8,5.2,3.2,0.63,6.217248937900877e-15,1.6986412276764895e-14,6.780363887143763e-14,1.6684326570098664e-15,1
0.7,0.8,2,1-3-4,2.0,3.8,5.2,1.0,0.0,1.0746958878371515e-13,3.523847880160247e-13,3.9814380914984474e-13,6.868732422036842e-16,1
0.7,0.8,2,1-3-4,2.0,3.8,5.2,3.2,0.63,1.0746958878371515e-13,3.510525203864745e-13,1.2719226848598542e-12,6.009191157931747e-17,1
0.7,0.8,2,2-3-4,2.8,3.8,5.2,1.0,0.0,1.0746958878371515e-13,3.7925218521195347e-13,4.1362691967274054e-13,1.4208162841637991e-15,1
0.7,0.8,2,2-3-4,2.8,3.8,5.2,3.2,0.63,1.0746958878371515e-13,3.773648060700907e-13,1.320494635662479e-12,6.780097081231747e-16,1
0.7,2.0,1,0-1-2,0.7,1.0,1.4,1.0,0.0,1.0746958878371515e-13,3.3928415632544784e-13,2.2032347426824609e-13,4.020971223211151e-15,1
0.7,2.0,1,0-1-2,0.7,1.0,1.4,3.2,0.63,1.0746958878371515e-13,3.410605131648481e-13,7.009946419131696e-13,5.626809816861846e-15,1
0.7,2.0,1,0-1-3,0.7,1.0,1.9,1.0,0.0,6.217248937900877e-15,1.2434497875801753e-14,1.3598306018194427e-14,5.830408273656169e-15,1
0.7,2.0,1,0-1-3,0.7,1.0,1.9,3.2,0.63,6.217248937900877e-15,1.021405182655144e-14,4.8062271541339243e-14,1.243821117411566e-14,1
0.7,2.0,1,0-1-4,0.7,1.0,2.6,1.0,0.0,6.217248937900877e-15,1.2434497875801753e-14,1.3598306018194427e-14,1.3671302158917914e-14,1
0.7,2.0,1,0-1-4,0.7,1.0,2.6,3.2,0.63,6.217248937900877e-15,1.021405182655144e-14,4.8062271541339243e-14,2.0138056186663448e-14,1
0.7,2.0,1,0-2-3,0.7,1.4,1.9,1.0,0.0,1.0746958878371515e-13,3.801403636316536e-13,2.3377813518665434e-13,3.65206871971927e-16,1
0.7,2.0,1,0-2-3,0.7,1.4,1.9,3.2,0.63,1.0746958878371515e-13,3.801403636316536e-13,7.448979311414964e-13,1.4345488424409942e-15,1
0.7,2.0,1,0-2-4,0.7,1.4,2.6,1.0,0.0,1.0746958878371515e-13,3.801403636316536e-13,2.3377813518665434e-13,1.826034359859635e-15,1
0.7,2.0,1,0-2-4,0.7,1.4,2.6,3.2,0.63,1.0746958878371515e-13,3.801403636316536e-13,7.448979311414964e-13,2.9587569875345503e-15,1
0.7,2.0,1,0-3-4,0.7,1.9,2.6,1.0,0.0,1.0746958878371515e-13,4.2810199829546036e-13,2.4806526723976497e-13,1.3526418294884557e-15,1
0.7,2.0,1,0-3-4,0.7,1.9,2.6,3.2,0.63,1.0746958878371515e-13,4.2721381987576024e-13,7.933228339045684e-13,4.4276977416767837e-16,1
0.7,2.0,1,1-2-3,1.0,1.4,1.9,1.0,0.0,1.0746958878371515e-13,4.169997680492088e-13,2.4537471208240737e-13,2.17435892053239e-15,1
0.7,2.0,1,1-2-3,1.0,1.4,1.9,3.2,0.63,1.0746958878371515e-13,4.156675004196586e-13,7.831381952059369e-13,2.4637438225123725e-16,1
0.7,2.0,1,1-2-4,1.0,1.4,2.6,1.0,0.0,6.217248937900877e-15,3.042011087472929e-14,1.489530835804753e-14,6.690335140099662e-16,1
0.7,2.0,1,1-2-4,1.0,1.4,2.6,3.2,0.63,6.217248937900877e-15,3.1530333899354446e-14,4.963081881807522e-14,1.6424958816749148e-16,1
0.7,2.0,1,1-3-4,1.0,1.9,2.6,1.0,0.0,1.0746958878371515e-13,4.68070027181966e-13,2.599522326839245e-13,1.4096492909177632e-15,1
0.7,2.0,1,1-3-4,1.0,1.9,2.6,3.2,0.63,1.0746958878371515e-13,4.649614027130156e-13,8.314279886784729e-13,3.076202852760258e-16,1
0.7,2.0,1,2-3-4,1.4,1.9,2.6,1.0,0.0,1.0746958878371515e-13,5.186961971048731e-13,2.7355329846123844e-13,3.68169004522309e-15,1
0.7,2.0,1,2-3-4,1.4,1.9,2.6,3.2,0.63,1.0746958878371515e-13,5.133671265866724e-13,8.759277761760974e-13,6.507829039025543e-16,1
0.7,2.0,2,0-1-2,1.4,2.0,2.8,1.0,0.0,1.0746958878371515e-13,5.262457136723242e-13,2.782397267315226e-13,3.25747830729124e-15,1
0.7,2.0,2,0-1-2,1.4,2.0,2.8,3.2,0.63,1.0746958878371515e-13,5.213607323639735e-13,8.897414873313966e-13,2.089252637167876e-15,1
0.7,2.0,2,0-1-3,1.4,2.0,3.8,1.0,0.0,6.217248937900877e-15,2.220446049250313e-14,1.5372179430924437e-14,6.049602570683731e-15,1
0.7,2.0,2,0-1-3,1.4,2.0,3.8,3.2,0.63,6.217248937900877e-15,2.6645352591003757e-14,4.892444380539093e-14,1.3295244054704663e-15,1
0.7,2.0,2,0-1-4,1.4,2.0,5.2,1.0,0.0,6.217248937900877e-15,2.220446049250313e-14,1.5372179430924437e-14,7.911018746278725e-15,1
0.7,2.0,2,0-1-4,1.4,2.0,5.2,3.2,0.63,6.217248937900877e-15,2.6645352591003757e-14,4.892444380539093e-14,1.7726992072939552e-15,1
0.7,2.0,2,0-2-3,1.4,2.8,3.8,1.0,0.0,1.0746958878371515e-13,5.74651437545981e-13,2.9505517367543246e-13,5.283253886234816e-16,1
0.7,2.0,2,0-2-3,1.4,2.8,3.8,3.2,0.63,1.0746958878371515e-13,5.710987238671805e-13,9.43539091060237e-13,9.200363316714544e-16,1
0.7,2.0,2,0-2-4,1.4,2.8,5.2,1.0,0.0,1.0746958878371515e-13,5.74651437545981e-13,2.9505517367543246e-13,2.1133015544939263e-16,1
0.7,2.0,2,0-2-4,1.4,2.8,5.2,3.2,0.63,1.0746958878371515e-13,5.710987238671805e-13,9.43539091060237e-13,1.4950590389661134e-15,1
0.7,2.0,2,0-3-4,1.4,3.8,5.2,1.0,0.0,1.0746958878371515e-13,6.226130722097878e-13,3.110902961450677e-13,3.9135902146320937e-16,1
0.7,2.0,2,0-3-4,1.4,3.8,5.2,3.2,0.63,1.0746958878371515e-13,6.221689829999377e-13,9.94759854845904e-13,7.099170602429042e-17,1
0.7,2.0,2,1-2-3,2.0,2.8,3.8,1.0,0.0,1.0746958878371515e-13,6.199485369506874e-13,3.0946303295738703e-13,5.807131547929153e-16,1
0.7,2.0,2,1-2-3,2.0,2.8,3.8,3.2,0.63,1.0746958878371515e-13,6.186162693211372e-13,9.894706231243942e-13,2.5281635720793973e-15,1
0.7,2.0,2,1-2-4,2.0,2.8,5.2,1.0,0.0,6.217248937900877e-15,3.752553823233029e-14,1.6948728110190333e-14,3.097136825562215e-15,1
0.7,2.0,2,1-2-4,2.0,2.8,5.2,3.2,0.63,6.217248937900877e-15,3.863576125695545e-14,5.4785653532163155e-14,4.74030669764887e-15,1
0.7,2.0,2,1-3-4,2.0,3.8,5.2,1.0,0.0,1.0746958878371515e-13,6.687983500341943e-13,3.2445211313638967e-13,9.063398998133865e-16,1
0.7,2.0,2,1-3-4,2.0,3.8,5.2,3.2,0.63,1.0746958878371515e-13,6.696865284538944e-13,1.0368757694768903e-12,2.2195101292120168e-16,1
0.7,2.0,2,2-3-4,2.8,3.8,5.2,1.0,0.0,1.0746958878371515e-13,7.176481631177012e-13,3.3779232485305215e-13,1.5339183796518575e-15,1
0.7,2.0,2,2-3-4,2.8,3.8,5.2,3.2,0.63,1.0746958878371515e-13,7.220890552162018e-13,1.0794706175930902e-12,9.274985942265426e-16,1
0.7,2.0,1,0-1-2,0.7,1.0,1.4,1.0,0.0,1.0746958878371515e-13,3.352873534367973e-13,2.702106997688796e-13,2.857645347490912e-15,1
0.7,2.0,1,0-1-2,0.7,1.0,1.4,3.2,0.63,1.0746958878371515e-13,3.3439917501709715e-13,8.65122739938431e-13,2.352156142588254e-15,1
0.7,2.0,1,0-1-3,0.7,1.0,1.9,1.0,0.0,6.217248937900877e-15,1.6209256159527285e-14,1.678787909004144e-14,5.19571881361984e-15,1
0.7,2.0,1,0-1-3,0.7,1.0,1.9,3.2,0.63,6.217248937900877e-15,1.687538997430238e-14,5.251390114277293e-14,2.4544238009616564e-15,1
0.7,2.0,1,0-1-4,0.7,1.0,2.6,1.0,0.0,6.217248937900877e-15,1.6209256159527285e-14,1.678787909004144e-14,6.7544344577057925e-15,1
0.7,2.0,1,0-1-4,0.7,1.0,2.6,3.2,0.63,6.217248937900877e-15,1.687538997430238e-14,5.251390114277293e-14,5.097649432766517e-15,1
0.7,2.0,1,0-2-3,0.7,1.4,1.9,1.0,0.0,1.0746958878371515e-13,3.7969627442180354e-13,2.870403853386418e-13,2.359519765541178e-16,1
0.7,2.0,1,0-2-3,0.7,1.4,1.9,3.2,0.63,3.4727776210274897e-13,1.2290168882600483e-12,2.9773457582466894e-12,6.144709939048536e-16,1
0.7,2.0,1,0-2-4,0.7,1.4,2.6,1.0,0.0,6.217248937900877e-15,2.19824158875781e-14,1.7234223416427993e-14,0.0,1
0.7,2.0,1,0-2-4,0.7,1.4,2.6,3.2,0.63,6.217248937900877e-15,2.531308496145357e-14,5.75078380198679e-14,2.5722041605319453e-16,1
0.7,2.0,1,0-3-4,0.7,1.9,2.6,1.0,0.0,1.0746958878371515e-13,4.2543746303636e-13,3.0443481411470497e-13,2.913038588369464e-16,1
0.7,2.0,1,0-3-4,0.7,1.9,2.6,3.2,0.63,1.0746958878371515e-13,4.2588155224621005e-13,9.73907482298841e-13,3.969520665932774e-16,1
0.7,2.0,1,1-2-3,1.0,1.4,1.9,1.0,0.0,1.0746958878371515e-13,4.1877612488860905e-13,3.018359112505349e-13,6.483713429017848e-16,1
0.7,2.0,1,1-2-3,1.0,1.4,1.9,3.2,0.63,1.0746958878371515e-13,4.1389114358025836e-13,9.60258689676731e-13,2.1335335304748137e-15,1
0.7,2.0,1,1-2-4,1.0,1.4,2.6,1.0,0.0,6.217248937900877e-15,2.842170943040401e-14,1.8003764894719308e-14,2.593485371607139e-15,1
0.7,2.0,1,1-2-4,1.0,1.4,2.6,3.2,0.63,6.217248937900877e-15,3.2862601528904634e-14,6.344417048784082e-14,2.7879916686572722e-15,1
0.7,2.0,1,1-3-4,1.0,1.9,2.6,1.0,0.0,1.0746958878371515e-13,4.662936703425657e-13,3.1883140801596545e-13,7.083555266178228e-16,1
0.7,2.0,1,1-3-4,1.0,1.9,2.6,3.2,0.63,1.0746958878371515e-13,4.676259379721159e-13,1.0196916124103753e-12,3.7384570294264586e-16,1
0.7,2.0,1,2-3-4,1.4,1.9,2.6,1.0,0.0,1.0746958878371515e-13,5.129230373768223e-13,3.350044028915208e-13,7.611703808655887e-16,1
0.7,2.0,1,2-3-4,1.4,1.9,2.6,3.2,0.63,1.0746958878371515e-13,5.191402863147232e-13,1.074765618591363e-12,1.8324339307631706e-15,1
0.7,2.0,2,0-1-2,1.4,2.0,2.8,1.0,0.0,1.0746958878371515e-13,5.17808018685173e-13,3.4127215604225837e-13,1.4106815377813206e-15,1
0.7,2.0,2,0-1-2,1.4,2.0,2.8,3.2,0.63,1.0746958878371515e-13,5.271338920920243e-13,1.0898070455896354e-12,5.013739641750161e-15,1
0.7,2.0,2,0-1-3,1.4,2.0,3.8,1.0,0.0,6.217248937900877e-15,3.064215547965432e-14,1.9184705264667954e-14,1.4106815377813206e-15,1
0.7,2.0,2,0-1-3,1.4,2.0,3.8,3.2,0.63,6.217248937900877e-15,2.1094237467877974e-14,6.540372743481455e-14,8.099117882827182e-15,1
0.7,2.0,2,0-1-4,1.4,2.0,5.2,1.0,0.0,6.217248937900877e-15,3.064215547965432e-14,1.9184705264667954e-14,4.5847149977892924e-15,1
0.7,2.0,2,0-1-4,1.4,2.0,5.2,3.2,0.63,6.217248937900877e-15,2.1094237467877974e-14,6.540372743481455e-14,1.2341512964308088e-14,1
0.7,2.0,2,0-2-3,1.4,2.8,3.8,1.0,0.0,1.0746958878371515e-13,5.737632591262809e-13,3.6244952727502933e-13,4.804721575608241e-16,1
0.7,2.0,2,0-2-3,1.4,2.8,3.8,3.2,0.63,1.0746958878371515e-13,5.74651437545981e-13,1.1586453655544747e-12,3.502889207990038e-17,1
0.7,2.0,2,0-2-4,1.4,2.8,5.2,1.0,0.0,1.0746958878371515e-13,5.737632591262809e-13,3.6244952727502933e-13,4.804721575608241e-16,1
0.7,2.0,2,0-2-4,1.4,2.8,5.2,3.2,0.63,1.0746958878371515e-13,5.74651437545981e-13,1.1586453655544747e-12,7.005778415980076e-17,1
0.7,2.0,2,0-3-4,1.4,3.8,5.2,1.0,0.0,1.0746958878371515e-13,6.203926261605375e-13,3.81631635309929e-13,6.920502561839137e-16,1
0.7,2.0,2,0-3-4,1.4,3.8,5.2,3.2,0.63,1.0746958878371515e-13,6.235012506294879e-13,1.2209200489802427e-12,4.3246306230104946e-17,1
0.7,2.0,2,1-2-3,2.0,2.8,3.8,1.0,0.0,1.0746958878371515e-13,6.279421427279885e-13,3.8093335894655704e-13,1.320287215111244e-15,1
0.7,2.0,2,1-2-3,2.0,2.8,3.8,3.2,0.63,1.0746958878371515e-13,6.186162693211372e-13,1.2161503824166099e-12,2.181796551474437e-15,1
0.7,2.0,2,1-2-4,2.0,2.8,5.2,1.0,0.0,6.217248937900877e-15,3.019806626980426e-14,2.0249019271072488e-14,2.933971589136098e-16,1
0.7,2.0,2,1-2-4,2.0,2.8,5.2,3.2,0.63,6.217248937900877e-15,3.907985046680551e-14,6.743725319583482e-14,4.7486160237973044e-15,1
0.7,2.0,2,1-3-4,2.0,3.8,5.2,1.0,0.0,1.0746958878371515e-13,6.701306176637445e-13,3.97989481869006e-13,9.616225390851576e-16,1
0.7,2.0,2,1-3-4,2.0,3.8,5.2,3.2,0.63,1.0746958878371515e-13,6.683542608243442e-13,1.273507016517777e-12,5.408272042138575e-16,1
0.7,2.0,2,2-3-4,2.8,3.8,5.2,1.0,0.0,1.0746958878371515e-13,7.123190925995004e-13,4.1330018608503135e-13,2.454137218101107e-15,1
0.7,2.0,2,2-3-4,2.8,3.8,5.2,3.2,0.63,1.0746958878371515e-13,7.203126983768016e-13,1.3257228689922904e-12,1.6950242703079404e-16,1
0.9,0.2,1,0-1-2,0.7,1.0,1.4,1.0,0.0,1.1601830607332886e-13,3.885780586188048e-14,2.1710712148680142e-13,1.9335177032668362e-16,1
0.9,0.2,1,0-1-2,0.7,1.0,1.4,3.2,0.63,1.1601830607332886e-13,3.907985046680551e-14,6.947522698833254e-13,2.7477682939952857e-16,1
0.9,0.2,1,0-1-3,0.7,1.0,1.9,1.0,0.0,2.3314683517128287e-15,6.38378239159465e-16,4.458896724740136e-15,1.1601106219601017e-15,1
0.9,0.2,1,0-1-3,0.7,1.0,1.9,3.2,0.63,2.3314683517128287e-15,8.326672684688674e-16,1.4113375874265714e-14,2.7477682939952857e-16,1
0.9,0.2,1,0-1-4,0.7,1.0,2.6,1.0,0.0,2.3314683517128287e-15,6.38378239159465e-16,4.458896724740136e-15,7.734070813067345e-16,1
0.9,0.2,1,0-1-4,0.7,1.0,2.6,3.2,0.63,2.3314683517128287e-15,8.326672684688674e-16,1.4113375874265714e-14,5.495536587990571e-16,1
0.9,0.2,1,0-2-3,0.7,1.4,1.9,1.0,0.0,1.1601830607332886e-13,4.6074255521943996e-14,2.2976333057076867e-13,3.380190939612704e-16,1
0.9,0.2,1,0-2-3,0.7,1.4,1.9,3.2,0.63,1.1601830607332886e-13,4.6074255521943996e-14,7.346342985517373e-13,3.602752696222455e-16,1
0.9,0.2,1,0-2-4,0.7,1.4,2.6,1.0,0.0,2.3314683517128287e-15,9.71445146547012e-16,4.868869119156276e-15,0.0,1
0.9,0.2,1,0-2-4,0.7,1.4,2.6,3.2,0.63,2.3314683517128287e-15,9.992007221626409e-16,1.482220503515087e-14,4.803670261629941e-16,1
0.9,0.2,1,0-3-4,0.7,1.9,2.6,1.0,0.0,1.1601830607332886e-13,5.306866057708248e-14,2.4332084736248014e-13,3.0152138839800643e-16,1
0.9,0.2,1,0-3-4,0.7,1.9,2.6,3.2,0.63,1.1601830607332886e-13,5.292988269900434e-14,7.797483202617033e-13,0.0,1
0.9,0.2,1,1-2-3,1.0,1.4,1.9,1.0,0.0,1.1601830607332886e-13,5.340172748447003e-14,2.406686217708444e-13,6.004445884702394e-16,1
0.9,0.2,1,1-2-3,1.0,1.4,1.9,3.2,0.63,1.1601830607332886e-13,5.3540505362548174e-14,7.690961003338289e-13,6.399796338993796e-16,1
0.9,0.2,1,1-2-4,1.0,1.4,2.6,1.0,0.0,2.3314683517128287e-15,1.2490009027033011e-15,5.1197564925600004e-15,1.5011114711755984e-16,1
0.9,0.2,1,1-2-4,1.0,1.4,2.6,3.2,0.63,2.3314683517128287e-15,1.27675647831893e-15,1.512513347095137e-14,8.533061785325061e-16,1
0.9,0.2,1,1-3-4,1.0,1.9,2.6,1.0,0.0,1.1601830607332886e-13,6.078471059822732e-14,2.539060897160175e-13,4.753121093467382e-16,1
0.9,0.2,1,1-3-4,1.0,1.9,2.6,3.2,0.63,1.1601830607332886e-13,6.034062138837726e-14,8.125390942501234e-13,0.0,1
0.9,0.2,1,2-3-4,1.4,1.9,2.6,1.0,0.0,1.1601830607332886e-13,6.905587213168474e-14,2.654846923573419e-13,1.2398587550391555e-15,1
0.9,0.2,1,2-3-4,1.4,1.9,2.6,3.2,0.63,1.1601830607332886e-13,6.783462680459706e-14,8.513060423116581e-13,3.5239859147634566e-16,1
0.9,0.2,2,0-1-2,1.4,2.0,2.8,1.0,0.0,1.1601830607332886e-13,6.94999613415348e-14,2.7104849157689387e-13,5.87174110066781e-16,1
0.9,0.2,2,0-1-2,1.4,2.0,2.8,3.2,0.63,1.1601830607332886e-13,7.022160630754115e-14,8.690556077316875e-13,6.476823881639612e-16,1
0.9,0.2,2,0-1-3,1.4,2.0,3.8,1.0,0.0,2.3314683517128287e-15,8.326672684688674e-16,4.757470830855277e-15,7.828988134223747e-16,1
0.9,0.2,2,0-1-3,1.4,2.0,3.8,3.2,0.63,2.3314683517128287e-15,1.4988010832439613e-15,1.7020845086023684e-14,6.476823881639612e-16,1
0.9,0.2,2,0-1-4,1.4,2.0,5.2,1.0,0.0,2.3314683517128287e-15,8.326672684688674e-16,4.757470830855277e-15,7.828988134223747e-16,1
0.9,0.2,2,0-1-4,1.4,2.0,5.2,3.2,0.63,2.3314683517128287e-15,1.4988010832439613e-15,1.7020845086023684e-14,3.238411940819806e-16,1
0.9,0.2,2,0-2-3,1.4,2.8,3.8,1.0,0.0,1.1601830607332886e-13,7.92976795338518e-14,2.8851024623138713e-13,8.554186856204579e-17,1
0.9,0.2,2,0-2-3,1.4,2.8,3.8,3.2,0.63,1.1601830607332886e-13,7.8909101475233e-14,9.240226895635225e-13,2.830708682573162e-16,1
0.9,0.2,2,0-2-4,1.4,2.8,5.2,1.0,0.0,2.3314683517128287e-15,1.6930901125533637e-15,5.531373560745413e-15,3.4216747424818317e-16,1
0.9,0.2,2,0-2-4,1.4,2.8,5.2,3.2,0.63,2.3314683517128287e-15,1.3877787807814457e-15,1.83425509697196e-14,7.076771706432905e-16,1
0.9,0.2,2,0-3-4,1.4,3.8,5.2,1.0,0.0,1.1601830607332886e-13,8.806844142839054e-14,3.0586190967203737e-13,0.0,1
0.9,0.2,2,0-3-4,1.4,3.8,5.2,3.2,0.63,1.1601830607332886e-13,8.798517470154366e-14,9.787763712979577e-13,2.525062126276057e-16,1
0.9,0.2,2,1-2-3,2.0,2.8,3.8,1.0,0.0,1.1601830607332886e-13,9.053868765818152e-14,3.0271808105261367e-13,3.0390680871772275e-16,1
0.9,0.2,2,1-2-3,2.0,2.8,3.8,3.2,0.63,1.1601830607332886e-13,8.884559754562815e-14,9.687540449635883e-13,5.028365972075893e-16,1
0.9,0.2,2,1-2-4,2.0,2.8,5.2,1.0,0.0,2.3314683517128287e-15,2.7200464103316335e-15,6.3547540529836055e-15,1.215627234870891e-15,1
0.9,0.2,2,1-2-4,2.0,2.8,5.2,3.2,0.63,2.3314683517128287e-15,1.2212453270876722e-15,2.05051911106139e-14,1.7599280902265624e-15,1
0.9,0.2,2,1-3-4,2.0,3.8,5.2,1.0,0.0,1.1601830607332886e-13,9.972578318695469e-14,3.1868837824537634e-13,1.3747012422861556e-16,1
0.9,0.2,2,1-3-4,2.0,3.8,5.2,3.2,0.63,1.1601830607332886e-13,9.89763826453327e-14,1.0194397415575703e-12,4.549092517965062e-16,1
0.9,0.2,2,2-3-4,2.8,3.8,5.2,1.0,0.0,1.1601830607332886e-13,1.1046719095020308e-13,3.320742951853416e-13,2.510150143677111e-16,1
0.9,0.2,2,2-3-4,2.8,3.8,5.2,3.2,0.63,1.1601830607332886e-13,1.1127210264305631e-13,1.062286662087019e-12,4.1532315845516386e-16,1
0.9,0.2,1,0-1-2,0.7,1.0,1.4,1.0,0.0,1.1601830607332886e-13,3.885780586188048e-14,2.673595927069098e-13,1.0033458760148173e-15,1
0.9,0.2,1,0-1-2,0.7,1.0,1.4,3.2,0.63,1.1601830607332886e-13,3.8913317013111737e-14,8.535555484389267e-13,5.835353988962931e-16,1
0.9,0.2,1,0-1-3,0.7,1.0,1.9,1.0,0.0,2.3314683517128287e-15,6.38378239159465e-16,6.1424537428069986e-15,1.6053534016237076e-15,1
0.9,0.2,1,0-1-3,0.7,1.0,1.9,3.2,0.63,2.3314683517128287e-15,7.216449660063518e-16,1.8126239737589023e-14,3.890235992641954e-16,1
0.9,0.2,1,0-1-4,0.7,1.0,2.6,1.0,0.0,2.3314683517128287e-15,6.38378239159465e-16,6.1424537428069986e-15,2.4080301024355617e-15,1
0.9,0.2,1,0-1-4,0.7,1.0,2.6,3.2,0.63,2.3314683517128287e-15,7.216449660063518e-16,1.8126239737589023e-14,5.835353988962931e-16,1
0.9,0.2,1,0-2-3,0.7,1.4,1.9,1.0,0.0,1.1601830607332886e-13,4.62685445512534e-14,2.8249513053682584e-13,1.754057195169632e-16,1
0.9,0.2,1,0-2-3,0.7,1.4,1.9,3.2,0.63,1.1601830607332886e-13,4.599098879509711e-14,9.022577263460567e-13,2.55035299775107e-16,1
0.9,0.2,1,0-2-4,0.7,1.4,2.6,1.0,0.0,2.3314683517128287e-15,1.2212453270876722e-15,6.359359035643524e-15,1.754057195169632e-16,1
0.9,0.2,1,0-2-4,0.7,1.4,2.6,3.2,0.63,2.3314683517128287e-15,8.881784197001252e-16,1.747816882704927e-14,3.4004706636680936e-16,1
0.9,0.2,1,0-3-4,0.7,1.9,2.6,1.0,0.0,1.1601830607332886e-13,5.306866057708248e-14,2.9947430066280845e-13,0.0,1
0.9,0.2,1,0-3-4,0.7,1.9,2.6,3.2,0.63,1.1601830607332886e-13,5.281886039654182e-14,9.562448295193077e-13,0.0,1
0.9,0.2,1,1-2-3,1.0,1.4,1.9,1.0,0.0,1.1601830607332886e-13,5.412337245047638e-14,2.95750765115502e-13,6.231684360573825e-16,1
0.9,0.2,1,1-2-3,1.0,1.4,1.9,3.2,0.63,1.1601830607332886e-13,5.342948306008566e-14,9.433610967325186e-13,5.285411280418967e-16,1
0.9,0.2,1,1-2-4,1.0,1.4,2.6,1.0,0.0,2.3314683517128287e-15,1.970645868709653e-15,6.560657218687885e-15,1.246336872114765e-15,1
0.9,0.2,1,1-2-4,1.0,1.4,2.6,3.2,0.63,2.3314683517128287e-15,1.304512053934559e-15,1.7406087768693022e-14,1.0570822560837933e-15,1
0.9,0.2,1,1-3-4,1.0,1.9,2.6,1.0,0.0,1.1601830607332886e-13,6.072919944699606e-14,3.1230297408423845e-13,0.0,1
0.9,0.2,1,1-3-4,1.0,1.9,2.6,3.2,0.63,1.1601830607332886e-13,6.034062138837726e-14,9.966760186875292e-13,1.366182234583619e-16,1
0.9,0.2,1,2-3-4,1.4,1.9,2.6,1.0,0.0,1.1601830607332886e-13,6.80566714095221e-14,3.2616827666137416e-13,1.2867812553332733e-16,1
0.9,0.2,1,2-3-4,1.4,1.9,2.6,3.2,0.63,1.1601830607332886e-13,6.777911565336581e-14,1.0432410785087831e-12,1.2472973861310244e-16,1
0.9,0.2,2,0-1-2,1.4,2.0,2.8,1.0,0.0,1.1601830607332886e-13,6.894484982922222e-14,3.326463299137833e-13,0.0,1
0.9,0.2,2,0-1-2,1.4,2.0,2.8,3.2,0.63,1.1601830607332886e-13,6.944445019030354e-14,1.0652659056880734e-12,2.1761280353800947e-16,1
0.9,0.2,2,0-1-3,1.4,2.0,3.8,1.0,0.0,2.3314683517128287e-15,3.885780586188048e-16,5.777428238599253e-15,1.5836079874302376e-15,1
0.9,0.2,2,0-1-3,1.4,2.0,3.8,3.2,0.63,2.3314683517128287e-15,8.881784197001252e-16,1.8598803911526506e-14,2.1761280353800947e-16,1
0.9,0.2,2,0-1-4,1.4,2.0,5.2,1.0,0.0,2.3314683517128287e-15,3.885780586188048e-16,5.777428238599253e-15,1.1877059905726782e-15,1
0.9,0.2,2,0-1-4,1.4,2.0,5.2,3.2,0.63,2.3314683517128287e-15,8.881784197001252e-16,1.8598803911526506e-14,2.1761280353800947e-16,1
0.9,0.2,2,0-2-3,1.4,2.8,3.8,1.0,0.0,1.1601830607332886e-13,7.888134589961737e-14,3.5549752118791536e-13,6.921190018024962e-16,1
