order,damping,morphology_abs,frequencies,relative_error,draw,u_w,u_r,u_alpha,alpha_error,alpha_bound,chain_contains,disk_residual
0.97,0.3,1.019803902718557,0.7-1.4-2.6,0.01,33,0.9569552691814367,0.8197713030530945,0.5786336532631176,0.05723852640814597,0.09892014763634625,1,-0.008701980642539749
0.97,0.3,1.019803902718557,0.7-1.9-2.6,0.0001,64,0.9288267642983683,0.8968486856174336,0.6511766605173132,0.0010902726077619551,0.0016743115560926458,1,-4.959411995359136e-05
0.97,0.3,1.019803902718557,0.7-1.9-2.6,0.001,121,0.8709242622245621,0.7645801587692919,0.5809937426975187,0.00972323367452188,0.01673552219233463,1,-0.0011316547329629331
0.97,0.3,1.019803902718557,0.7-1.9-2.6,0.005,43,0.945422416815242,0.8630372512639904,0.6618833508066079,0.05527447599426527,0.08351090252822453,1,-0.0032084577582532393
0.97,0.3,1.019803902718557,0.7-1.9-2.6,0.01,18,0.9761499473412724,0.8286582447424857,0.6261108378457937,0.10439152612081681,0.16673010561514612,1,-0.007846898217744334
0.97,0.3,1.019803902718557,1.0-1.4-1.9,0.0001,6,0.8975148288168279,0.7462012688077782,0.6088153621686442,0.002406979580264146,0.003953546066397391,1,-0.0001254214411594993
0.97,0.3,1.019803902718557,1.0-1.4-1.9,0.001,88,0.9981446976078951,0.8583992382220871,0.6219531933901742,0.024881152745619972,0.0400048637261536,1,-0.0006639026336097706
0.97,0.3,1.019803902718557,1.0-1.4-1.9,0.005,34,0.9484651781441212,0.6655109995301172,0.5647025120103939,0.11140156810608448,0.19727478758591752,1,-0.008074954280064058
0.97,0.3,1.019803902718557,1.0-1.4-1.9,0.01,23,0.9327792206076253,0.7122410450511676,0.59122645101196,0.23164750195912365,0.39180842055126114,1,-0.013502313151523837
0.97,0.3,1.252996408614167,0.7-1.0-1.4,0.0001,44,0.9071361001036985,0.8133759296889603,0.6057070499626923,0.002101734942625555,0.0034698868747771853,1,-5.6645493165417e-05
0.97,0.3,1.252996408614167,0.7-1.0-1.4,0.001,20,0.9403427558917662,0.8392648638023076,0.6766594571416379,0.023756970791582788,0.03510919789983811,1,-0.0004664610533484711
0.97,0.3,1.252996408614167,0.7-1.0-1.4,0.005,106,0.989600521683509,0.7933187892362438,0.5540947985057378,0.09570402587989513,0.17272139377230425,1,-0.003002056435320314
0.97,0.3,1.252996408614167,0.7-1.0-1.4,0.01,57,0.8899898354571294,0.6469441946645192,0.5042798563048186,0.1754014064837246,0.34782552642297276,1,-0.010278797914964749
0.97,0.3,1.252996408614167,0.7-1.4-2.6,0.0001,0,0.9854342661180502,0.8137300029045816,0.5614212119236089,0.0005583037244651923,0.0009944471505667996,1,-7.581267036446237e-05
0.97,0.3,1.252996408614167,0.7-1.4-2.6,0.001,79,0.979053642696866,0.8720439231765561,0.6051785589608549,0.006011458679877402,0.009933363617838026,1,-0.0005191444390078019
0.97,0.3,1.252996408614167,0.7-1.4-2.6,0.005,86,0.9807285660150461,0.8896733393558917,0.5778899208031023,0.02863045349233273,0.049543091965585005,1,-0.002178034255673634
0.97,0.3,1.252996408614167,0.7-1.4-2.6,0.01,88,0.9430263076754775,0.8593568070536827,0.5684370913418554,0.05619806863757715,0.09886418302668412,1,-0.005440682352431232
0.97,0.3,1.252996408614167,0.7-1.9-2.6,0.0001,120,0.9779421855348838,0.9559087660013478,0.6335964560727786,0.0010602756073421205,0.0016734241443110772,1,-1.7273487327572226e-05
0.97,0.3,1.252996408614167,0.7-1.9-2.6,0.001,10,0.9753198743454692,0.835856389695858,0.6301245969812633,0.010595631811411432,0.016815137612738663,1,-0.000632449247930128
0.97,0.3,1.252996408614167,0.7-1.9-2.6,0.005,116,0.8538231840105255,0.7176354975181017,0.5116936022357684,0.042870924320159154,0.0837824122342767,1,-0.0054672404463439305
0.97,0.3,1.252996408614167,0.7-1.9-2.6,0.01,11,0.9580638313790792,0.772384368437121,0.5931500802511073,0.09915458252246034,0.1671660947605094,1,-0.008597596153066787
0.97,0.3,1.252996408614167,1.0-1.4-1.9,0.0001,61,0.9868839035856355,0.8066148274277937,0.6275347841355216,0.002480791427224016,0.0039532333345337995,1,-7.776423121528652e-05
0.97,0.3,1.252996408614167,1.0-1.4-1.9,0.001,40,0.9330816816281241,0.7301983235679439,0.6113152152950379,0.024137556166642704,0.03948463176234415,1,-0.0010802978959183686
0.97,0.3,1.252996408614167,1.0-1.4-1.9,0.005,67,0.896977645368714,0.6130563688847588,0.5205786772260137,0.10279478059193947,0.19746252600989694,1,-0.0076441062242774225
0.97,0.3,1.252996408614167,1.0-1.4-1.9,0.01,68,0.9819323316660218,0.7925019106618969,0.6856475626406602,0.2686668925315826,0.391844013120758,1,-0.00782743143803289
0.97,0.8,1.019803902718557,0.7-1.0-1.4,0.0001,95,0.9867642343561195,0.7545904222384067,0.5916464689261959,0.0027158535006673867,0.004590331630976356,1,-0.00012107076457145251
0.97,0.8,1.019803902718557,0.7-1.0-1.4,0.001,41,0.952509232208406,0.8227857352497189,0.6504039144904136,0.0297656489708239,0.045764867504134034,1,-0.0008666676986827278
0.97,0.8,1.019803902718557,0.7-1.0-1.4,0.005,18,0.9223268219720647,0.654035676942093,0.5158395907977946,0.11823468913127733,0.2292082485340379,1,-0.008304956270562366
0.97,0.8,1.019803902718557,0.7-1.0-1.4,0.01,104,0.8320054212406844,0.718698343797483,0.6090245833953117,0.27669556390312233,0.45432577181128664,1,-0.012994375261936322
0.97,0.8,1.019803902718557,0.7-1.4-2.6,0.0001,62,0.9288968572831193,0.804083512698941,0.5531844876243522,0.0006559011297847528,0.001185682434085447,1,-0.00011702219288449255
0.97,0.8,1.019803902718557,0.7-1.4-2.6,0.001,34,0.9902737353544971,0.9175603336156977,0.6308909196055555,0.007535019544575361,0.011943458544761417,1,-0.00046512745922676173
0.97,0.8,1.019803902718557,0.7-1.4-2.6,0.005,96,0.9815039090098988,0.7305993929246488,0.5104749614514752,0.03017435121966594,0.05911034526329899,1,-0.007912285447741804
0.97,0.8,1.019803902718557,0.7-1.4-2.6,0.01,100,0.9789435896067934,0.7800436184136974,0.5331449946669256,0.06298027430013464,0.11812973005491804,1,-0.012684021538815017
0.97,0.8,1.019803902718557,0.7-1.9-2.6,0.0001,23,0.9347296180734096,0.7408832230775255,0.5596342212858743,0.0010342961527565198,0.0018481645929014356,1,-0.00013798553799997625
0.97,0.8,1.019803902718557,0.7-1.9-2.6,0.001,2,0.846024705833248,0.7787210186106837,0.5886954729082737,0.010940109461698877,0.018583648023743994,1,-0.0011616521142496792
0.97,0.8,1.019803902718557,0.7-1.9-2.6,0.005,15,0.9158379137176748,0.6863741446830005,0.5176512637626077,0.04800926249692561,0.09274441280789071,1,-0.008250838157406688
0.97,0.8,1.019803902718557,0.7-1.9-2.6,0.01,99,0.9801961287264275,0.6832328992029164,0.5272970270721667,0.0973573686165039,0.18463477626089367,1,-0.01630762960750446
0.97,0.8,1.019803902718557,1.0-1.4-1.9,0.0001,20,0.9483129577611553,0.7337598884557841,0.6135142852003828,0.002878820991391029,0.004692345493554015,1,-0.00015613910565983024
0.97,0.8,1.019803902718557,1.0-1.4-1.9,0.001,4,0.9832681871147037,0.769151761570485,0.6296274479490421,0.030000000000000027,0.04764722392221381,1,-0.0013052831023179362
0.97,0.8,1.019803902718557,1.0-1.4-1.9,0.005,43,0.9641307099074548,0.6435227417573516,0.5314191589281472,0.12405032147682538,0.23343215876339551,1,-0.010176065150017035
0.97,0.8,1.019803902718557,1.0-1.4-1.9,0.01,99,0.7769565259399497,0.5349715392898681,0.4615029791977885,0.21681906732803335,0.4698107641795097,1,-0.02615614842550166
0.97,0.8,1.252996408614167,0.7-1.0-1.4,0.0001,107,0.9246183122276109,0.678842312000545,0.5583157462021541,0.0025626034097694372,0.004589882028585262,1,-0.00012897376728654886
0.97,0.8,1.252996408614167,0.7-1.0-1.4,0.001,84,0.9276970246439558,0.7232250044609643,0.5921755685494429,0.027645707265928854,0.046684984545458524,1,-0.0010786377607009162
0.97,0.8,1.252996408614167,0.7-1.0-1.4,0.005,54,0.8206339285267871,0.7504991000013196,0.6147734660690499,0.13990593226710202,0.2275731468400559,1,-0.004826935989070597
0.97,0.8,1.252996408614167,0.7-1.0-1.4,0.01,8,0.9264511510026516,0.7670985715389761,0.6595899347684778,0.29598707696051885,0.44874407773431696,1,-0.00865306125498802
0.97,0.8,1.252996408614167,0.7-1.4-2.6,0.0001,36,0.9992442869568655,0.7901234711122183,0.5461524824555491,0.0006475764280549079,0.0011857062795784573,1,-0.00010203655121468572
0.97,0.8,1.252996408614167,0.7-1.4-2.6,0.001,70,0.9585230965221837,0.735285560594267,0.5117419600028434,0.006065437786237471,0.011852531666943568,1,-0.0012830597466779651
0.97,0.8,1.252996408614167,0.7-1.4-2.6,0.005,124,0.9743461335369558,0.8780174661048337,0.509218693704118,0.030132460884915058,0.059173909476354675,1,-0.002839779694288457
0.97,0.8,1.252996408614167,0.7-1.4-2.6,0.01,7,0.8666480557860513,0.7260008384182304,0.5042186354087325,0.059408485908279296,0.11782286836765021,1,-0.012883922145464577
0.97,0.8,1.252996408614167,0.7-1.9-2.6,0.0001,103,0.9998755362420348,0.9251053551705927,0.6929928031759685,0.0012815778359073215,0.0018493378719575194,1,-3.229556733300219e-05
0.97,0.8,1.252996408614167,0.7-1.9-2.6,0.001,77,0.9497275866590773,0.8673838512090932,0.6263209590330993,0.011573665886426276,0.018478809817083962,1,-0.0005711107877716609
0.97,0.8,1.252996408614167,0.7-1.9-2.6,0.005,15,0.9858993906473434,0.9208926339216875,0.605217033888601,0.05593248084616764,0.09241722838961408,1,-0.0016011524266160392
0.97,0.8,1.252996408614167,0.7-1.9-2.6,0.01,4,0.9767490863239938,0.6736251432024393,0.5224122255001195,0.09647230903894544,0.18466702027616191,1,-0.013795309576781174
0.97,0.8,1.252996408614167,1.0-1.4-1.9,0.0001,33,0.9399884874089803,0.7477714700489365,0.6238838737888746,0.0029270969588831575,0.004691733641241225,1,-0.00012038687532672359
0.97,0.8,1.252996408614167,1.0-1.4-1.9,0.001,63,0.8797606458233292,0.6986634114671435,0.5728553494143283,0.027243463656559497,0.04755731736539158,1,-0.0014045025854322233
0.97,0.8,1.252996408614167,1.0-1.4-1.9,0.005,97,0.9726325408284975,0.7367975809143029,0.5712982940650863,0.13344713192393087,0.2335857350008604,1,-0.006065979726973151
0.97,0.8,1.252996408614167,1.0-1.4-1.9,0.01,76,0.9828800295855286,0.6032828280495309,0.5056563559292315,0.2379391979227149,0.47055514112041613,1,-0.018095951004353523
0.97,1.5,1.019803902718557,0.7-1.0-1.4,0.0001,16,0.8746905204108459,0.8325805941470511,0.6762659800967856,0.0047324399052559585,0.0069978973429635815,1,-0.0001244327969873194
0.97,1.5,1.019803902718557,0.7-1.0-1.4,0.001,16,0.9683503300801284,0.7141419806537369,0.5673669743598988,0.03946255380798891,0.06955384361684147,1,-0.0021235391493164696
0.97,1.5,1.019803902718557,0.7-1.0-1.4,0.005,105,0.925869052599558,0.7718774164770555,0.5646973938178429,0.19525056615122627,0.3457614083025309,1,-0.007944590890824155
0.97,1.5,1.019803902718557,0.7-1.0-1.4,0.01,87,0.9593027981486442,0.682043384698274,0.5893997503493259,0.40532908355627995,0.6876980916874315,1,-0.021820281969796608
0.97,1.5,1.019803902718557,0.7-1.4-2.6,0.0001,33,0.9894763734457398,0.7735799405339273,0.5058911959479119,0.0008376059656530765,0.0016557037805008945,1,-0.00018829883500886809
0.97,1.5,1.019803902718557,0.7-1.4-2.6,0.001,23,0.9400634308101481,0.6873048908608345,0.47258726817617985,0.007816125877270652,0.01653901068353964,1,-0.00259673207814358
0.97,1.5,1.019803902718557,0.7-1.4-2.6,0.005,119,0.9470855519713856,0.8533397062360725,0.5198273639803538,0.04266245289238224,0.08207042539221658,1,-0.005826940703120134
0.97,1.5,1.019803902718557,0.7-1.4-2.6,0.01,46,0.9880318669349678,0.7911354246706928,0.5640762622909965,0.09200357674064452,0.1631048545935471,1,-0.016445513561069977
0.97,1.5,1.019803902718557,0.7-1.9-2.6,0.0001,124,0.9749837322241519,0.7895993190587439,0.5985378077432586,0.0013622641509573041,0.0022759868020595353,1,-0.00013763174065129565
0.97,1.5,1.019803902718557,0.7-1.9-2.6,0.001,102,0.9930675736928111,0.8920615397919295,0.6773416057497037,0.01538100316458424,0.022707896627079397,1,-0.0007011029410484721
0.97,1.5,1.019803902718557,0.7-1.9-2.6,0.005,35,0.9619280753692929,0.872779369745492,0.5507020511696012,0.06252522245606074,0.11353729720684239,1,-0.003951773844744329
0.97,1.5,1.019803902718557,0.7-1.9-2.6,0.01,65,0.8803404697249034,0.7775298099456717,0.6089265225528054,0.1380212225737707,0.22666318096170895,1,-0.013925448608982448
0.97,1.5,1.019803902718557,1.0-1.4-1.9,0.0001,19,0.8296253521131398,0.6623555914151227,0.5533776578346792,0.0035386579052281153,0.006394652648382282,1,-0.0002698637988954412
0.97,1.5,1.019803902718557,1.0-1.4-1.9,0.001,56,0.9950099344104066,0.8803882521427026,0.7288784496554908,0.046403816730998915,0.06366468476730515,1,-0.0009428868075325924
0.97,1.5,1.019803902718557,1.0-1.4-1.9,0.005,66,0.8458316916712335,0.5806859012360214,0.494031796599424,0.15856599534865412,0.32096313727196035,1,-0.016308568060612736
0.97,1.5,1.019803902718557,1.0-1.4-1.9,0.01,40,0.9370882155298047,0.7343311572621797,0.5115359185772862,0.32412347855071866,0.6336279951800646,1,-0.018521057932817338
0.97,1.5,1.252996408614167,0.7-1.0-1.4,0.0001,97,0.8261131677460736,0.7139603406550075,0.5843478610194985,0.0040767331823371444,0.006976551903902857,1,-0.00017456570241076454
0.97,1.5,1.252996408614167,0.7-1.0-1.4,0.001,68,0.9803933083764975,0.8357191016980612,0.662479305014665,0.04601243148128553,0.06945489637637356,1,-0.0009890024994434
0.97,1.5,1.252996408614167,0.7-1.0-1.4,0.005,126,0.9104024440229322,0.816030547734387,0.6941455049540428,0.23527988826346702,0.3389489474242784,1,-0.005272877198366693
0.97,1.5,1.252996408614167,0.7-1.0-1.4,0.01,31,0.9801341647445917,0.7466679840736232,0.6116651092170172,0.41371359331307755,0.6763727194488267,1,-0.013597049651209947
0.97,1.5,1.252996408614167,0.7-1.4-2.6,0.0001,77,0.959734595712726,0.8454513383135533,0.5818365276868146,0.000962306673154556,0.0016539124433805523,1,-0.00010478694175483627
0.97,1.5,1.252996408614167,0.7-1.4-2.6,0.001,26,0.9730410374639539,0.8308725281371729,0.5779582607244174,0.009544995783762777,0.01651502614012127,1,-0.001140363635210322
0.97,1.5,1.252996408614167,0.7-1.4-2.6,0.005,37,0.99230645787131,0.5548887495001782,0.3620606478535837,0.030083295808817523,0.08308910672054899,1,-0.014878935309625897
0.97,1.5,1.252996408614167,0.7-1.4-2.6,0.01,9,0.8738246954669321,0.6604818895908237,0.4344389399434095,0.07221094176145026,0.16621654995027965,1,-0.02213078889486067
0.97,1.5,1.252996408614167,0.7-1.9-2.6,0.0001,32,0.9814301949258508,0.8243133804810424,0.6049402679887772,0.0013757009062100867,0.002274110319658219,1,-9.366599037273466e-05
0.97,1.5,1.252996408614167,0.7-1.9-2.6,0.001,63,0.9683395814672107,0.7944547729375667,0.584633148008561,0.013400082592197604,0.022920497474086744,1,-0.0010736499975531298
0.97,1.5,1.252996408614167,0.7-1.9-2.6,0.005,24,0.9143992000856707,0.8093550627035339,0.49525264278292097,0.0565683520734821,0.11422120184076862,1,-0.004901393810035959
0.97,1.5,1.252996408614167,0.7-1.9-2.6,0.01,104,0.9737413212203239,0.7756355995230587,0.6048750467679855,0.13713794452989525,0.22672111415847154,1,-0.011388224258044158
0.97,1.5,1.252996408614167,1.0-1.4-1.9,0.0001,67,0.8639130125431425,0.6761118938770727,0.5642659728603497,0.003616445237349053,0.006409114515654283,1,-0.00021020936420473727
0.97,1.5,1.252996408614167,1.0-1.4-1.9,0.001,16,0.9389883033817091,0.8768000860612983,0.7337109542828358,0.04669522353189681,0.06364253287936658,1,-0.0007911111674011552
0.97,1.5,1.252996408614167,1.0-1.4-1.9,0.005,17,0.9534930985424743,0.7457649684860257,0.6377356174796611,0.20013945949151102,0.31382826049839363,1,-0.00790644220689532
0.97,1.5,1.252996408614167,1.0-1.4-1.9,0.01,94,0.928637839802785,0.8177383519546482,0.6307902138693421,0.3919515348899222,0.6213659094132816,1,-0.010065893086367607
